model,id,product_inventory,last_checked,units,units_sold,,
inventory.stock,665,665,NULL,144,0,,
inventory.stock,666,666,NULL,13,0,,
inventory.stock,667,667,NULL,21,0,,
inventory.stock,668,668,NULL,34,0,,
inventory.stock,669,669,NULL,51,0,,
inventory.stock,670,670,NULL,92,0,,
inventory.stock,671,671,NULL,14,0,,
inventory.stock,672,672,NULL,126,0,,
inventory.stock,673,673,NULL,181,0,,
inventory.stock,674,674,NULL,109,0,,
inventory.stock,675,675,NULL,170,0,,
inventory.stock,676,676,NULL,172,0,,
inventory.stock,677,677,NULL,81,0,,
inventory.stock,678,678,NULL,177,0,,
inventory.stock,679,679,NULL,67,0,,
inventory.stock,680,680,NULL,9,0,,
inventory.stock,681,681,NULL,43,0,,
inventory.stock,682,682,NULL,128,0,,
inventory.stock,683,683,NULL,116,0,,
inventory.stock,684,684,NULL,199,0,,
inventory.stock,685,685,NULL,112,0,,
inventory.stock,686,686,NULL,80,0,,
inventory.stock,687,687,NULL,36,0,,
inventory.stock,688,688,NULL,4,0,,
inventory.stock,689,689,NULL,141,0,,
inventory.stock,690,690,NULL,111,0,,
inventory.stock,691,691,NULL,30,0,,
inventory.stock,692,692,NULL,177,0,,
inventory.stock,693,693,NULL,76,0,,
inventory.stock,694,694,NULL,50,0,,
inventory.stock,695,695,NULL,94,0,,
inventory.stock,696,696,NULL,174,0,,
inventory.stock,697,697,NULL,85,0,,
inventory.stock,698,698,NULL,93,0,,
inventory.stock,699,699,NULL,111,0,,
inventory.stock,700,700,NULL,121,0,,
inventory.stock,701,701,NULL,38,0,,
inventory.stock,702,702,NULL,40,0,,
inventory.stock,703,703,NULL,18,0,,
inventory.stock,704,704,NULL,3,0,,
inventory.stock,705,705,NULL,3,0,,
inventory.stock,706,706,NULL,186,0,,
inventory.stock,707,707,NULL,170,0,,
inventory.stock,708,708,NULL,186,0,,
inventory.stock,709,709,NULL,32,0,,
inventory.stock,710,710,NULL,50,0,,
inventory.stock,711,711,NULL,135,0,,
inventory.stock,712,712,NULL,114,0,,
inventory.stock,713,713,NULL,3,0,,
inventory.stock,714,714,NULL,156,0,,
inventory.stock,715,715,NULL,161,0,,
inventory.stock,716,716,NULL,63,0,,
inventory.stock,717,717,NULL,33,0,,
inventory.stock,718,718,NULL,164,0,,
inventory.stock,719,719,NULL,171,0,,
inventory.stock,720,720,NULL,59,0,,
inventory.stock,721,721,NULL,139,0,,
inventory.stock,722,722,NULL,138,0,,
inventory.stock,723,723,NULL,34,0,,
inventory.stock,724,724,NULL,65,0,,
inventory.stock,725,725,NULL,188,0,,
inventory.stock,726,726,NULL,1,0,,
inventory.stock,727,727,NULL,114,0,,
inventory.stock,728,728,NULL,95,0,,
inventory.stock,729,729,NULL,55,0,,
inventory.stock,730,730,NULL,87,0,,
inventory.stock,731,731,NULL,43,0,,
inventory.stock,732,732,NULL,80,0,,
inventory.stock,733,733,NULL,19,0,,
inventory.stock,734,734,NULL,151,0,,
inventory.stock,735,735,NULL,3,0,,
inventory.stock,736,736,NULL,165,0,,
inventory.stock,737,737,NULL,126,0,,
inventory.stock,738,738,NULL,149,0,,
inventory.stock,739,739,NULL,54,0,,
inventory.stock,740,740,NULL,136,0,,
inventory.stock,741,741,NULL,104,0,,
inventory.stock,742,742,NULL,43,0,,
inventory.stock,743,743,NULL,130,0,,
inventory.stock,744,744,NULL,23,0,,
inventory.stock,745,745,NULL,131,0,,
inventory.stock,746,746,NULL,155,0,,
inventory.stock,747,747,NULL,200,0,,
inventory.stock,748,748,NULL,99,0,,
inventory.stock,749,749,NULL,105,0,,
inventory.stock,750,750,NULL,176,0,,
inventory.stock,751,751,NULL,196,0,,
inventory.stock,752,752,NULL,75,0,,
inventory.stock,753,753,NULL,34,0,,
inventory.stock,754,754,NULL,176,0,,
inventory.stock,755,755,NULL,180,0,,
inventory.stock,756,756,NULL,120,0,,
inventory.stock,757,757,NULL,12,0,,
inventory.stock,758,758,NULL,200,0,,
inventory.stock,759,759,NULL,46,0,,
inventory.stock,760,760,NULL,96,0,,
inventory.stock,761,761,NULL,2,0,,
inventory.stock,762,762,NULL,177,0,,
inventory.stock,763,763,NULL,70,0,,
inventory.stock,764,764,NULL,143,0,,
inventory.stock,765,765,NULL,120,0,,
inventory.stock,766,766,NULL,6,0,,
inventory.stock,767,767,NULL,133,0,,
inventory.stock,768,768,NULL,156,0,,
inventory.stock,769,769,NULL,183,0,,
inventory.stock,770,770,NULL,34,0,,
inventory.stock,771,771,NULL,174,0,,
inventory.stock,772,772,NULL,38,0,,
inventory.stock,773,773,NULL,11,0,,
inventory.stock,774,774,NULL,68,0,,
inventory.stock,775,775,NULL,160,0,,
inventory.stock,776,776,NULL,182,0,,
inventory.stock,777,777,NULL,133,0,,
inventory.stock,778,778,NULL,141,0,,
inventory.stock,779,779,NULL,39,0,,
inventory.stock,780,780,NULL,85,0,,
inventory.stock,781,781,NULL,189,0,,
inventory.stock,782,782,NULL,86,0,,
inventory.stock,783,783,NULL,27,0,,
inventory.stock,784,784,NULL,115,0,,
inventory.stock,785,785,NULL,35,0,,
inventory.stock,786,786,NULL,19,0,,
inventory.stock,787,787,NULL,101,0,,
inventory.stock,788,788,NULL,114,0,,
inventory.stock,789,789,NULL,8,0,,
inventory.stock,790,790,NULL,123,0,,
inventory.stock,791,791,NULL,177,0,,
inventory.stock,792,792,NULL,22,0,,
inventory.stock,793,793,NULL,147,0,,
inventory.stock,794,794,NULL,91,0,,
inventory.stock,795,795,NULL,108,0,,
inventory.stock,796,796,NULL,192,0,,
inventory.stock,797,797,NULL,48,0,,
inventory.stock,798,798,NULL,106,0,,
inventory.stock,799,799,NULL,91,0,,
inventory.stock,800,800,NULL,69,0,,
inventory.stock,801,801,NULL,80,0,,
inventory.stock,802,802,NULL,97,0,,
inventory.stock,803,803,NULL,80,0,,
inventory.stock,804,804,NULL,64,0,,
inventory.stock,805,805,NULL,26,0,,
inventory.stock,806,806,NULL,120,0,,
inventory.stock,807,807,NULL,2,0,,
inventory.stock,808,808,NULL,56,0,,
inventory.stock,809,809,NULL,184,0,,
inventory.stock,810,810,NULL,177,0,,
inventory.stock,811,811,NULL,32,0,,
inventory.stock,812,812,NULL,24,0,,
inventory.stock,813,813,NULL,12,0,,
inventory.stock,814,814,NULL,141,0,,
inventory.stock,815,815,NULL,84,0,,
inventory.stock,816,816,NULL,199,0,,
inventory.stock,817,817,NULL,177,0,,
inventory.stock,818,818,NULL,121,0,,
inventory.stock,819,819,NULL,174,0,,
inventory.stock,820,820,NULL,9,0,,
inventory.stock,821,821,NULL,165,0,,
inventory.stock,822,822,NULL,119,0,,
inventory.stock,823,823,NULL,48,0,,
inventory.stock,824,824,NULL,172,0,,
inventory.stock,825,825,NULL,2,0,,
inventory.stock,826,826,NULL,130,0,,
inventory.stock,827,827,NULL,137,0,,
inventory.stock,828,828,NULL,32,0,,
inventory.stock,829,829,NULL,147,0,,
inventory.stock,830,830,NULL,67,0,,
inventory.stock,831,831,NULL,66,0,,
inventory.stock,832,832,NULL,139,0,,
inventory.stock,833,833,NULL,131,0,,
inventory.stock,834,834,NULL,70,0,,
inventory.stock,835,835,NULL,46,0,,
inventory.stock,836,836,NULL,167,0,,
inventory.stock,837,837,NULL,177,0,,
inventory.stock,838,838,NULL,180,0,,
inventory.stock,839,839,NULL,128,0,,
inventory.stock,840,840,NULL,62,0,,
inventory.stock,841,841,NULL,18,0,,
inventory.stock,842,842,NULL,155,0,,
inventory.stock,843,843,NULL,72,0,,
inventory.stock,844,844,NULL,7,0,,
inventory.stock,845,845,NULL,146,0,,
inventory.stock,846,846,NULL,173,0,,
inventory.stock,847,847,NULL,73,0,,
inventory.stock,848,848,NULL,22,0,,
inventory.stock,849,849,NULL,2,0,,
inventory.stock,850,850,NULL,1,0,,
inventory.stock,851,851,NULL,19,0,,
inventory.stock,852,852,NULL,123,0,,
inventory.stock,853,853,NULL,61,0,,
inventory.stock,854,854,NULL,83,0,,
inventory.stock,855,855,NULL,120,0,,
inventory.stock,856,856,NULL,39,0,,
inventory.stock,857,857,NULL,60,0,,
inventory.stock,858,858,NULL,62,0,,
inventory.stock,859,859,NULL,86,0,,
inventory.stock,860,860,NULL,147,0,,
inventory.stock,861,861,NULL,22,0,,
inventory.stock,862,862,NULL,112,0,,
inventory.stock,863,863,NULL,43,0,,
inventory.stock,864,864,NULL,22,0,,
inventory.stock,865,865,NULL,155,0,,
inventory.stock,866,866,NULL,155,0,,
inventory.stock,867,867,NULL,141,0,,
inventory.stock,868,868,NULL,77,0,,
inventory.stock,869,869,NULL,78,0,,
inventory.stock,870,870,NULL,153,0,,
inventory.stock,871,871,NULL,176,0,,
inventory.stock,872,872,NULL,36,0,,
inventory.stock,873,873,NULL,56,0,,
inventory.stock,874,874,NULL,19,0,,
inventory.stock,875,875,NULL,38,0,,
inventory.stock,876,876,NULL,105,0,,
inventory.stock,877,877,NULL,75,0,,
inventory.stock,878,878,NULL,69,0,,
inventory.stock,879,879,NULL,32,0,,
inventory.stock,880,880,NULL,153,0,,
inventory.stock,881,881,NULL,175,0,,
inventory.stock,882,882,NULL,183,0,,
inventory.stock,883,883,NULL,195,0,,
inventory.stock,884,884,NULL,100,0,,
inventory.stock,885,885,NULL,183,0,,
inventory.stock,886,886,NULL,172,0,,
inventory.stock,887,887,NULL,137,0,,
inventory.stock,888,888,NULL,16,0,,
inventory.stock,889,889,NULL,43,0,,
inventory.stock,890,890,NULL,60,0,,
inventory.stock,891,891,NULL,33,0,,
inventory.stock,892,892,NULL,75,0,,
inventory.stock,893,893,NULL,73,0,,
inventory.stock,894,894,NULL,83,0,,
inventory.stock,895,895,NULL,74,0,,
inventory.stock,896,896,NULL,143,0,,
inventory.stock,897,897,NULL,101,0,,
inventory.stock,898,898,NULL,71,0,,
inventory.stock,899,899,NULL,155,0,,
inventory.stock,900,900,NULL,176,0,,
inventory.stock,901,901,NULL,98,0,,
inventory.stock,902,902,NULL,123,0,,
inventory.stock,903,903,NULL,99,0,,
inventory.stock,904,904,NULL,66,0,,
inventory.stock,905,905,NULL,123,0,,
inventory.stock,906,906,NULL,106,0,,
inventory.stock,907,907,NULL,27,0,,
inventory.stock,908,908,NULL,129,0,,
inventory.stock,909,909,NULL,83,0,,
inventory.stock,910,910,NULL,147,0,,
inventory.stock,911,911,NULL,44,0,,
inventory.stock,912,912,NULL,22,0,,
inventory.stock,913,913,NULL,182,0,,
inventory.stock,914,914,NULL,108,0,,
inventory.stock,915,915,NULL,148,0,,
inventory.stock,916,916,NULL,135,0,,
inventory.stock,917,917,NULL,178,0,,
inventory.stock,918,918,NULL,25,0,,
inventory.stock,919,919,NULL,139,0,,
inventory.stock,920,920,NULL,167,0,,
inventory.stock,921,921,NULL,40,0,,
inventory.stock,922,922,NULL,144,0,,
inventory.stock,923,923,NULL,162,0,,
inventory.stock,924,924,NULL,70,0,,
inventory.stock,925,925,NULL,174,0,,
inventory.stock,926,926,NULL,166,0,,
inventory.stock,927,927,NULL,185,0,,
inventory.stock,928,928,NULL,91,0,,
inventory.stock,929,929,NULL,5,0,,
inventory.stock,930,930,NULL,163,0,,
inventory.stock,931,931,NULL,155,0,,
inventory.stock,932,932,NULL,135,0,,
inventory.stock,933,933,NULL,70,0,,
inventory.stock,934,934,NULL,189,0,,
inventory.stock,935,935,NULL,61,0,,
inventory.stock,936,936,NULL,181,0,,
inventory.stock,937,937,NULL,43,0,,
inventory.stock,938,938,NULL,137,0,,
inventory.stock,939,939,NULL,185,0,,
inventory.stock,940,940,NULL,4,0,,
inventory.stock,941,941,NULL,181,0,,
inventory.stock,942,942,NULL,17,0,,
inventory.stock,943,943,NULL,75,0,,
inventory.stock,944,944,NULL,158,0,,
inventory.stock,945,945,NULL,16,0,,
inventory.stock,946,946,NULL,162,0,,
inventory.stock,947,947,NULL,187,0,,
inventory.stock,948,948,NULL,51,0,,
inventory.stock,949,949,NULL,139,0,,
inventory.stock,950,950,NULL,126,0,,
inventory.stock,951,951,NULL,38,0,,
inventory.stock,952,952,NULL,31,0,,
inventory.stock,953,953,NULL,24,0,,
inventory.stock,954,954,NULL,3,0,,
inventory.stock,955,955,NULL,106,0,,
inventory.stock,956,956,NULL,30,0,,
inventory.stock,957,957,NULL,46,0,,
inventory.stock,958,958,NULL,51,0,,
inventory.stock,959,959,NULL,145,0,,
inventory.stock,960,960,NULL,69,0,,
inventory.stock,961,961,NULL,95,0,,
inventory.stock,962,962,NULL,172,0,,
inventory.stock,963,963,NULL,54,0,,
inventory.stock,964,964,NULL,120,0,,
inventory.stock,965,965,NULL,74,0,,
inventory.stock,966,966,NULL,156,0,,
inventory.stock,967,967,NULL,125,0,,
inventory.stock,968,968,NULL,28,0,,
inventory.stock,969,969,NULL,55,0,,
inventory.stock,970,970,NULL,148,0,,
inventory.stock,971,971,NULL,7,0,,
inventory.stock,972,972,NULL,9,0,,
inventory.stock,973,973,NULL,153,0,,
inventory.stock,974,974,NULL,77,0,,
inventory.stock,975,975,NULL,186,0,,
inventory.stock,976,976,NULL,160,0,,
inventory.stock,977,977,NULL,190,0,,
inventory.stock,978,978,NULL,176,0,,
inventory.stock,979,979,NULL,10,0,,
inventory.stock,980,980,NULL,48,0,,
inventory.stock,981,981,NULL,123,0,,
inventory.stock,982,982,NULL,93,0,,
inventory.stock,983,983,NULL,80,0,,
inventory.stock,984,984,NULL,37,0,,
inventory.stock,985,985,NULL,188,0,,
inventory.stock,986,986,NULL,156,0,,
inventory.stock,987,987,NULL,100,0,,
inventory.stock,988,988,NULL,143,0,,
inventory.stock,989,989,NULL,103,0,,
inventory.stock,990,990,NULL,6,0,,
inventory.stock,991,991,NULL,168,0,,
inventory.stock,992,992,NULL,23,0,,
inventory.stock,993,993,NULL,13,0,,
inventory.stock,994,994,NULL,101,0,,
inventory.stock,995,995,NULL,68,0,,
inventory.stock,996,996,NULL,147,0,,
inventory.stock,997,997,NULL,29,0,,
inventory.stock,998,998,NULL,8,0,,
inventory.stock,999,999,NULL,193,0,,
inventory.stock,1000,1000,NULL,71,0,,
inventory.stock,1001,1001,NULL,167,0,,
inventory.stock,1002,1002,NULL,143,0,,
inventory.stock,1003,1003,NULL,102,0,,
inventory.stock,1004,1004,NULL,40,0,,
inventory.stock,1005,1005,NULL,87,0,,
inventory.stock,1006,1006,NULL,17,0,,
inventory.stock,1007,1007,NULL,143,0,,
inventory.stock,1008,1008,NULL,112,0,,
inventory.stock,1009,1009,NULL,140,0,,
inventory.stock,1010,1010,NULL,84,0,,
inventory.stock,1011,1011,NULL,39,0,,
inventory.stock,1012,1012,NULL,28,0,,
inventory.stock,1013,1013,NULL,191,0,,
inventory.stock,1014,1014,NULL,95,0,,
inventory.stock,1015,1015,NULL,8,0,,
inventory.stock,1016,1016,NULL,10,0,,
inventory.stock,1017,1017,NULL,167,0,,
inventory.stock,1018,1018,NULL,155,0,,
inventory.stock,1019,1019,NULL,66,0,,
inventory.stock,1020,1020,NULL,199,0,,
inventory.stock,1021,1021,NULL,167,0,,
inventory.stock,1022,1022,NULL,69,0,,
inventory.stock,1023,1023,NULL,198,0,,
inventory.stock,1024,1024,NULL,175,0,,
inventory.stock,1025,1025,NULL,161,0,,
inventory.stock,1026,1026,NULL,18,0,,
inventory.stock,1027,1027,NULL,161,0,,
inventory.stock,1028,1028,NULL,77,0,,
inventory.stock,1029,1029,NULL,80,0,,
inventory.stock,1030,1030,NULL,148,0,,
inventory.stock,1031,1031,NULL,69,0,,
inventory.stock,1032,1032,NULL,7,0,,
inventory.stock,1033,1033,NULL,106,0,,
inventory.stock,1034,1034,NULL,130,0,,
inventory.stock,1035,1035,NULL,186,0,,
inventory.stock,1036,1036,NULL,111,0,,
inventory.stock,1037,1037,NULL,95,0,,
inventory.stock,1038,1038,NULL,114,0,,
inventory.stock,1039,1039,NULL,123,0,,
inventory.stock,1040,1040,NULL,109,0,,
inventory.stock,1041,1041,NULL,187,0,,
inventory.stock,1042,1042,NULL,113,0,,
inventory.stock,1043,1043,NULL,104,0,,
inventory.stock,1044,1044,NULL,29,0,,
inventory.stock,1045,1045,NULL,6,0,,
inventory.stock,1046,1046,NULL,161,0,,
inventory.stock,1047,1047,NULL,133,0,,
inventory.stock,1048,1048,NULL,166,0,,
inventory.stock,1049,1049,NULL,69,0,,
inventory.stock,1050,1050,NULL,174,0,,
inventory.stock,1051,1051,NULL,141,0,,
inventory.stock,1052,1052,NULL,118,0,,
inventory.stock,1053,1053,NULL,61,0,,
inventory.stock,1054,1054,NULL,77,0,,
inventory.stock,1055,1055,NULL,146,0,,
inventory.stock,1056,1056,NULL,175,0,,
inventory.stock,1057,1057,NULL,175,0,,
inventory.stock,1058,1058,NULL,129,0,,
inventory.stock,1059,1059,NULL,163,0,,
inventory.stock,1060,1060,NULL,1,0,,
inventory.stock,1061,1061,NULL,25,0,,
inventory.stock,1062,1062,NULL,14,0,,
inventory.stock,1063,1063,NULL,11,0,,
inventory.stock,1064,1064,NULL,74,0,,
inventory.stock,1065,1065,NULL,108,0,,
inventory.stock,1066,1066,NULL,141,0,,
inventory.stock,1067,1067,NULL,54,0,,
inventory.stock,1068,1068,NULL,45,0,,
inventory.stock,1069,1069,NULL,80,0,,
inventory.stock,1070,1070,NULL,13,0,,
inventory.stock,1071,1071,NULL,18,0,,
inventory.stock,1072,1072,NULL,95,0,,
inventory.stock,1073,1073,NULL,42,0,,
inventory.stock,1074,1074,NULL,79,0,,
inventory.stock,1075,1075,NULL,79,0,,
inventory.stock,1076,1076,NULL,20,0,,
inventory.stock,1077,1077,NULL,77,0,,
inventory.stock,1078,1078,NULL,87,0,,
inventory.stock,1079,1079,NULL,72,0,,
inventory.stock,1080,1080,NULL,98,0,,
inventory.stock,1081,1081,NULL,155,0,,
inventory.stock,1082,1082,NULL,43,0,,
inventory.stock,1083,1083,NULL,39,0,,
inventory.stock,1084,1084,NULL,47,0,,
inventory.stock,1085,1085,NULL,8,0,,
inventory.stock,1086,1086,NULL,134,0,,
inventory.stock,1087,1087,NULL,43,0,,
inventory.stock,1088,1088,NULL,56,0,,
inventory.stock,1089,1089,NULL,146,0,,
inventory.stock,1090,1090,NULL,55,0,,
inventory.stock,1091,1091,NULL,170,0,,
inventory.stock,1092,1092,NULL,100,0,,
inventory.stock,1093,1093,NULL,153,0,,
inventory.stock,1094,1094,NULL,124,0,,
inventory.stock,1095,1095,NULL,40,0,,
inventory.stock,1096,1096,NULL,145,0,,
inventory.stock,1097,1097,NULL,184,0,,
inventory.stock,1098,1098,NULL,142,0,,
inventory.stock,1099,1099,NULL,30,0,,
inventory.stock,1100,1100,NULL,167,0,,
inventory.stock,1101,1101,NULL,172,0,,
inventory.stock,1102,1102,NULL,56,0,,
inventory.stock,1103,1103,NULL,8,0,,
inventory.stock,1104,1104,NULL,137,0,,
inventory.stock,1105,1105,NULL,110,0,,
inventory.stock,1106,1106,NULL,167,0,,
inventory.stock,1107,1107,NULL,92,0,,
inventory.stock,1108,1108,NULL,150,0,,
inventory.stock,1109,1109,NULL,125,0,,
inventory.stock,1110,1110,NULL,104,0,,
inventory.stock,1111,1111,NULL,120,0,,
inventory.stock,1112,1112,NULL,132,0,,
inventory.stock,1113,1113,NULL,176,0,,
inventory.stock,1114,1114,NULL,122,0,,
inventory.stock,1115,1115,NULL,134,0,,
inventory.stock,1116,1116,NULL,136,0,,
inventory.stock,1117,1117,NULL,48,0,,
inventory.stock,1118,1118,NULL,191,0,,
inventory.stock,1119,1119,NULL,5,0,,
inventory.stock,1120,1120,NULL,183,0,,
inventory.stock,1121,1121,NULL,37,0,,
inventory.stock,1122,1122,NULL,9,0,,
inventory.stock,1123,1123,NULL,144,0,,
inventory.stock,1124,1124,NULL,122,0,,
inventory.stock,1125,1125,NULL,196,0,,
inventory.stock,1126,1126,NULL,18,0,,
inventory.stock,1127,1127,NULL,34,0,,
inventory.stock,1128,1128,NULL,56,0,,
inventory.stock,1129,1129,NULL,111,0,,
inventory.stock,1130,1130,NULL,138,0,,
inventory.stock,1131,1131,NULL,46,0,,
inventory.stock,1132,1132,NULL,195,0,,
inventory.stock,1133,1133,NULL,137,0,,
inventory.stock,1134,1134,NULL,138,0,,
inventory.stock,1135,1135,NULL,190,0,,
inventory.stock,1136,1136,NULL,4,0,,
inventory.stock,1137,1137,NULL,99,0,,
inventory.stock,1138,1138,NULL,92,0,,
inventory.stock,1139,1139,NULL,149,0,,
inventory.stock,1140,1140,NULL,91,0,,
inventory.stock,1141,1141,NULL,158,0,,
inventory.stock,1142,1142,NULL,124,0,,
inventory.stock,1143,1143,NULL,20,0,,
inventory.stock,1144,1144,NULL,108,0,,
inventory.stock,1145,1145,NULL,93,0,,
inventory.stock,1146,1146,NULL,95,0,,
inventory.stock,1147,1147,NULL,158,0,,
inventory.stock,1148,1148,NULL,130,0,,
inventory.stock,1149,1149,NULL,112,0,,
inventory.stock,1150,1150,NULL,146,0,,
inventory.stock,1151,1151,NULL,146,0,,
inventory.stock,1152,1152,NULL,108,0,,
inventory.stock,1153,1153,NULL,63,0,,
inventory.stock,1154,1154,NULL,134,0,,
inventory.stock,1155,1155,NULL,75,0,,
inventory.stock,1156,1156,NULL,186,0,,
inventory.stock,1157,1157,NULL,189,0,,
inventory.stock,1158,1158,NULL,43,0,,
inventory.stock,1159,1159,NULL,29,0,,
inventory.stock,1160,1160,NULL,62,0,,
inventory.stock,1161,1161,NULL,61,0,,
inventory.stock,1162,1162,NULL,13,0,,
inventory.stock,1163,1163,NULL,191,0,,
inventory.stock,1164,1164,NULL,71,0,,
inventory.stock,1165,1165,NULL,95,0,,
inventory.stock,1166,1166,NULL,128,0,,
inventory.stock,1167,1167,NULL,137,0,,
inventory.stock,1168,1168,NULL,63,0,,
inventory.stock,1169,1169,NULL,53,0,,
inventory.stock,1170,1170,NULL,130,0,,
inventory.stock,1171,1171,NULL,35,0,,
inventory.stock,1172,1172,NULL,124,0,,
inventory.stock,1173,1173,NULL,21,0,,
inventory.stock,1174,1174,NULL,191,0,,
inventory.stock,1175,1175,NULL,103,0,,
inventory.stock,1176,1176,NULL,164,0,,
inventory.stock,1177,1177,NULL,59,0,,
inventory.stock,1178,1178,NULL,37,0,,
inventory.stock,1179,1179,NULL,10,0,,
inventory.stock,1180,1180,NULL,64,0,,
inventory.stock,1181,1181,NULL,81,0,,
inventory.stock,1182,1182,NULL,125,0,,
inventory.stock,1183,1183,NULL,63,0,,
inventory.stock,1184,1184,NULL,61,0,,
inventory.stock,1185,1185,NULL,74,0,,
inventory.stock,1186,1186,NULL,50,0,,
inventory.stock,1187,1187,NULL,26,0,,
inventory.stock,1188,1188,NULL,83,0,,
inventory.stock,1189,1189,NULL,104,0,,
inventory.stock,1190,1190,NULL,147,0,,
inventory.stock,1191,1191,NULL,57,0,,
inventory.stock,1192,1192,NULL,81,0,,
inventory.stock,1193,1193,NULL,200,0,,
inventory.stock,1194,1194,NULL,44,0,,
inventory.stock,1195,1195,NULL,62,0,,
inventory.stock,1196,1196,NULL,134,0,,
inventory.stock,1197,1197,NULL,143,0,,
inventory.stock,1198,1198,NULL,39,0,,
inventory.stock,1199,1199,NULL,113,0,,
inventory.stock,1200,1200,NULL,172,0,,
inventory.stock,1201,1201,NULL,107,0,,
inventory.stock,1202,1202,NULL,3,0,,
inventory.stock,1203,1203,NULL,157,0,,
inventory.stock,1204,1204,NULL,188,0,,
inventory.stock,1205,1205,NULL,56,0,,
inventory.stock,1206,1206,NULL,195,0,,
inventory.stock,1207,1207,NULL,114,0,,
inventory.stock,1208,1208,NULL,35,0,,
inventory.stock,1209,1209,NULL,72,0,,
inventory.stock,1210,1210,NULL,173,0,,
inventory.stock,1211,1211,NULL,152,0,,
inventory.stock,1212,1212,NULL,192,0,,
inventory.stock,1213,1213,NULL,55,0,,
inventory.stock,1214,1214,NULL,101,0,,
inventory.stock,1215,1215,NULL,71,0,,
inventory.stock,1216,1216,NULL,156,0,,
inventory.stock,1217,1217,NULL,4,0,,
inventory.stock,1218,1218,NULL,73,0,,
inventory.stock,1219,1219,NULL,195,0,,
inventory.stock,1220,1220,NULL,105,0,,
inventory.stock,1221,1221,NULL,69,0,,
inventory.stock,1222,1222,NULL,106,0,,
inventory.stock,1223,1223,NULL,33,0,,
inventory.stock,1224,1224,NULL,64,0,,
inventory.stock,1225,1225,NULL,42,0,,
inventory.stock,1226,1226,NULL,115,0,,
inventory.stock,1227,1227,NULL,183,0,,
